_id,index,Unnamed: 0,Codigo_UF,Municipios,Estado,uf
649cbab755516ad2537dbca6,81,2744,17,Barra do Ouro,Tocantins,TO
649cbab755516ad2537dbca7,82,2743,17,Bandeirantes do Tocantins,Tocantins,TO
649cbab755516ad2537dbca8,83,2742,17,Babaçulândia,Tocantins,TO
649cbab755516ad2537dbca9,84,2741,17,Axixá do Tocantins,Tocantins,TO
649cbab755516ad2537dbcaa,85,2755,17,Carrasco Bonito,Tocantins,TO
649cbab755516ad2537dbcab,86,2740,17,Aurora do Tocantins,Tocantins,TO
649cbab755516ad2537dbcac,87,2738,17,Arraias,Tocantins,TO
649cbab755516ad2537dbcad,88,2737,17,Arapoema,Tocantins,TO
649cbab755516ad2537dbcae,89,2736,17,Araguatins,Tocantins,TO
649cbab755516ad2537dbcaf,90,2735,17,Araguanã,Tocantins,TO
649cbab755516ad2537dbcb0,91,2734,17,Araguaína,Tocantins,TO
649cbab755516ad2537dbcb1,92,2810,17,Oliveira de Fátima,Tocantins,TO
649cbab755516ad2537dbcb2,93,2732,17,Araguacema,Tocantins,TO
649cbab755516ad2537dbcb3,94,2731,17,Aragominas,Tocantins,TO
649cbab755516ad2537dbcb4,95,2730,17,Aparecida do Rio Negro,Tocantins,TO
649cbab755516ad2537dbcb5,96,2729,17,Angico,Tocantins,TO
649cbab755516ad2537dbcb6,97,2728,17,Ananás,Tocantins,TO
649cbab755516ad2537dbcb7,98,2727,17,Alvorada,Tocantins,TO
649cbab755516ad2537dbcb8,99,2726,17,Almas,Tocantins,TO
649cbab755516ad2537dbcb9,100,2725,17,Aliança do Tocantins,Tocantins,TO
649cbab755516ad2537dbcba,101,2739,17,Augustinópolis,Tocantins,TO
649cbab755516ad2537dbcbb,102,2756,17,Caseara,Tocantins,TO
649cbab755516ad2537dbcbc,103,2757,17,Centenário,Tocantins,TO
649cbab755516ad2537dbcbd,104,2758,17,Chapada da Natividade,Tocantins,TO
649cbab755516ad2537dbcbe,105,2853,17,Taguatinga,Tocantins,TO
649cbab755516ad2537dbcbf,106,2854,17,Taipas do Tocantins,Tocantins,TO
649cbab755516ad2537dbcc0,107,2855,17,Talismã,Tocantins,TO
649cbab755516ad2537dbcc1,108,2856,17,Tocantínia,Tocantins,TO
649cbab755516ad2537dbcc2,109,2857,17,Tocantinópolis,Tocantins,TO
649cbab755516ad2537dbcc3,110,2858,17,Tupirama,Tocantins,TO
649cbab755516ad2537dbcc4,111,2859,17,Tupiratins,Tocantins,TO
649cbab755516ad2537dbcc5,112,2860,17,Wanderlândia,Tocantins,TO
649cbab755516ad2537dbcc6,113,2861,17,Xambioá,Tocantins,TO
649cbab755516ad2537dbcc7,114,2780,17,Guaraí,Tocantins,TO
649cbab755516ad2537dbcc8,115,2779,17,Goiatins,Tocantins,TO
649cbab755516ad2537dbcc9,116,2778,17,Goianorte,Tocantins,TO
649cbab755516ad2537dbcca,117,2777,17,Fortaleza do Tabocão,Tocantins,TO
649cbab755516ad2537dbccb,118,2776,17,Formoso do Araguaia,Tocantins,TO
649cbab755516ad2537dbccc,119,2775,17,Filadélfia,Tocantins,TO
649cbab755516ad2537dbccd,120,2774,17,Figueirópolis,Tocantins,TO
649cbab755516ad2537dbcce,121,2773,17,Fátima,Tocantins,TO
649cbab755516ad2537dbccf,122,2759,17,Chapada de Areia,Tocantins,TO
649cbab755516ad2537dbcd0,123,2760,17,Colinas do Tocantins,Tocantins,TO
649cbab755516ad2537dbcd1,124,2761,17,Colméia,Tocantins,TO
649cbab755516ad2537dbcd2,125,2762,17,Combinado,Tocantins,TO
649cbab755516ad2537dbcd3,126,2763,17,Conceição do Tocantins,Tocantins,TO
649cbab755516ad2537dbcd4,127,2764,17,Couto Magalhães,Tocantins,TO
