_id,index,Unnamed: 0,Codigo_UF,Municipios,Estado,uf
649cbab755516ad2537dbefe,125,2762,17,Combinado,Tocantins,TO
649cbab755516ad2537dbeff,126,2763,17,Conceição do Tocantins,Tocantins,TO
649cbab755516ad2537dbf00,127,2764,17,Couto Magalhães,Tocantins,TO
649cbab755516ad2537dbf01,128,2851,17,Sítio Novo do Tocantins,Tocantins,TO
649cbab755516ad2537dbf02,129,2765,17,Cristalândia,Tocantins,TO
649cbab755516ad2537dbf03,130,2767,17,Darcinópolis,Tocantins,TO
649cbab755516ad2537dbf04,131,2768,17,Dianópolis,Tocantins,TO
649cbab755516ad2537dbf05,132,2769,17,Divinópolis do Tocantins,Tocantins,TO
649cbab755516ad2537dbf06,133,2770,17,Dois Irmãos do Tocantins,Tocantins,TO
649cbab755516ad2537dbf07,134,2771,17,Dueré,Tocantins,TO
649cbab755516ad2537dbf08,135,2772,17,Esperantina,Tocantins,TO
649cbab755516ad2537dbf09,136,2766,17,Crixás do Tocantins,Tocantins,TO
649cbab755516ad2537dbf0a,137,2733,17,Araguaçu,Tocantins,TO
649cbab755516ad2537dbf0b,138,2784,17,Itaguatins,Tocantins,TO
649cbab755516ad2537dbf0c,0,2809,17,Novo Jardim,Tocantins,TO
649cbab755516ad2537dbf0d,1,2724,17,Aguiarnópolis,Tocantins,TO
649cbab755516ad2537dbf0e,2,2819,17,Peixe,Tocantins,TO
649cbab755516ad2537dbf0f,3,2820,17,Pequizeiro,Tocantins,TO
649cbab755516ad2537dbf10,4,2821,17,Pindorama do Tocantins,Tocantins,TO
649cbab755516ad2537dbf11,5,2822,17,Piraquê,Tocantins,TO
649cbab755516ad2537dbf12,6,2823,17,Pium,Tocantins,TO
649cbab755516ad2537dbf13,7,2824,17,Ponte Alta do Bom Jesus,Tocantins,TO
649cbab755516ad2537dbf14,8,2825,17,Ponte Alta do Tocantins,Tocantins,TO
649cbab755516ad2537dbf15,9,2826,17,Porto Alegre do Tocantins,Tocantins,TO
649cbab755516ad2537dbf16,10,2827,17,Porto Nacional,Tocantins,TO
649cbab755516ad2537dbf17,11,2828,17,Praia Norte,Tocantins,TO
649cbab755516ad2537dbf18,12,2829,17,Presidente Kennedy,Tocantins,TO
649cbab755516ad2537dbf19,13,2830,17,Pugmil,Tocantins,TO
649cbab755516ad2537dbf1a,14,2831,17,Recursolândia,Tocantins,TO
649cbab755516ad2537dbf1b,15,2832,17,Riachinho,Tocantins,TO
649cbab755516ad2537dbf1c,16,2818,17,Pedro Afonso,Tocantins,TO
649cbab755516ad2537dbf1d,17,2833,17,Rio da Conceição,Tocantins,TO
649cbab755516ad2537dbf1e,18,2835,17,Rio Sono,Tocantins,TO
649cbab755516ad2537dbf1f,19,2836,17,Sampaio,Tocantins,TO
649cbab755516ad2537dbf20,20,2837,17,Sandolândia,Tocantins,TO
649cbab755516ad2537dbf21,21,2838,17,Santa Fé do Araguaia,Tocantins,TO
649cbab755516ad2537dbf22,22,2839,17,Santa Maria do Tocantins,Tocantins,TO
649cbab755516ad2537dbf23,23,2840,17,Santa Rita do Tocantins,Tocantins,TO
649cbab755516ad2537dbf24,24,2841,17,Santa Rosa do Tocantins,Tocantins,TO
649cbab755516ad2537dbf25,25,2842,17,Santa Tereza do Tocantins,Tocantins,TO
649cbab755516ad2537dbf26,26,2843,17,Santa Terezinha do Tocantins,Tocantins,TO
649cbab755516ad2537dbf27,27,2844,17,São Bento do Tocantins,Tocantins,TO
649cbab755516ad2537dbf28,28,2845,17,São Félix do Tocantins,Tocantins,TO
649cbab755516ad2537dbf29,29,2846,17,São Miguel do Tocantins,Tocantins,TO
649cbab755516ad2537dbf2a,30,2847,17,São Salvador do Tocantins,Tocantins,TO
649cbab755516ad2537dbf2b,31,2848,17,São Sebastião do Tocantins,Tocantins,TO
649cbab755516ad2537dbf2c,32,2834,17,Rio dos Bois,Tocantins,TO
649cbab755516ad2537dbf2d,33,2817,17,Pau D'Arco,Tocantins,TO
649cbab755516ad2537dbf2e,34,2816,17,Paranã,Tocantins,TO
649cbab755516ad2537dbf2f,35,2815,17,Paraíso do Tocantins,Tocantins,TO
649cbab755516ad2537dbf30,36,2808,17,Novo Alegre,Tocantins,TO
649cbab755516ad2537dbf31,37,2807,17,Novo Acordo,Tocantins,TO
649cbab755516ad2537dbf32,38,2806,17,Nova Rosalândia,Tocantins,TO
649cbab755516ad2537dbf33,39,2805,17,Nova Olinda,Tocantins,TO
649cbab755516ad2537dbf34,40,2804,17,Nazaré,Tocantins,TO
649cbab755516ad2537dbf35,41,2803,17,Natividade,Tocantins,TO
649cbab755516ad2537dbf36,42,2802,17,Muricilândia,Tocantins,TO
649cbab755516ad2537dbf37,43,2801,17,Monte Santo do Tocantins,Tocantins,TO
649cbab755516ad2537dbf38,44,2800,17,Monte do Carmo,Tocantins,TO
649cbab755516ad2537dbf39,45,2799,17,Miranorte,Tocantins,TO
649cbab755516ad2537dbf3a,46,2798,17,Miracema do Tocantins,Tocantins,TO
649cbab755516ad2537dbf3b,47,2797,17,Maurilândia do Tocantins,Tocantins,TO
649cbab755516ad2537dbf3c,48,2796,17,Mateiros,Tocantins,TO
649cbab755516ad2537dbf3d,49,2795,17,Marianópolis do Tocantins,Tocantins,TO
649cbab755516ad2537dbf3e,50,2794,17,Luzinópolis,Tocantins,TO
649cbab755516ad2537dbf3f,51,2793,17,Lizarda,Tocantins,TO
649cbab755516ad2537dbf40,52,2792,17,Lavandeira,Tocantins,TO
649cbab755516ad2537dbf41,53,2814,17,Palmeirópolis,Tocantins,TO
649cbab755516ad2537dbf42,54,2813,17,Palmeiras do Tocantins,Tocantins,TO
649cbab755516ad2537dbf43,55,2812,17,Palmeirante,Tocantins,TO
649cbab755516ad2537dbf44,56,2811,17,Palmas,Tocantins,TO
