_id,index,Unnamed: 0,Codigo_UF,Municipios,Estado,uf
649cbab655516ad2537db21a,22,2839,17,Santa Maria do Tocantins,Tocantins,TO
649cbab655516ad2537db21b,23,2840,17,Santa Rita do Tocantins,Tocantins,TO
649cbab655516ad2537db21c,24,2841,17,Santa Rosa do Tocantins,Tocantins,TO
649cbab655516ad2537db21d,25,2842,17,Santa Tereza do Tocantins,Tocantins,TO
649cbab655516ad2537db21e,26,2843,17,Santa Terezinha do Tocantins,Tocantins,TO
649cbab655516ad2537db21f,27,2844,17,São Bento do Tocantins,Tocantins,TO
649cbab655516ad2537db220,28,2845,17,São Félix do Tocantins,Tocantins,TO
649cbab655516ad2537db221,29,2846,17,São Miguel do Tocantins,Tocantins,TO
649cbab655516ad2537db222,30,2847,17,São Salvador do Tocantins,Tocantins,TO
649cbab655516ad2537db223,31,2848,17,São Sebastião do Tocantins,Tocantins,TO
649cbab655516ad2537db224,32,2834,17,Rio dos Bois,Tocantins,TO
649cbab655516ad2537db225,33,2817,17,Pau D'Arco,Tocantins,TO
649cbab655516ad2537db226,34,2816,17,Paranã,Tocantins,TO
649cbab655516ad2537db227,35,2815,17,Paraíso do Tocantins,Tocantins,TO
649cbab655516ad2537db228,36,2808,17,Novo Alegre,Tocantins,TO
649cbab655516ad2537db229,37,2807,17,Novo Acordo,Tocantins,TO
649cbab655516ad2537db22a,38,2806,17,Nova Rosalândia,Tocantins,TO
649cbab655516ad2537db22b,39,2805,17,Nova Olinda,Tocantins,TO
649cbab655516ad2537db22c,40,2804,17,Nazaré,Tocantins,TO
649cbab655516ad2537db22d,41,2803,17,Natividade,Tocantins,TO
649cbab655516ad2537db22e,42,2802,17,Muricilândia,Tocantins,TO
649cbab655516ad2537db22f,43,2801,17,Monte Santo do Tocantins,Tocantins,TO
649cbab655516ad2537db230,44,2800,17,Monte do Carmo,Tocantins,TO
649cbab655516ad2537db231,45,2799,17,Miranorte,Tocantins,TO
649cbab655516ad2537db232,46,2798,17,Miracema do Tocantins,Tocantins,TO
649cbab655516ad2537db233,47,2797,17,Maurilândia do Tocantins,Tocantins,TO
649cbab655516ad2537db234,48,2796,17,Mateiros,Tocantins,TO
649cbab655516ad2537db235,49,2795,17,Marianópolis do Tocantins,Tocantins,TO
649cbab655516ad2537db236,50,2794,17,Luzinópolis,Tocantins,TO
649cbab655516ad2537db237,51,2793,17,Lizarda,Tocantins,TO
649cbab655516ad2537db238,52,2792,17,Lavandeira,Tocantins,TO
649cbab655516ad2537db239,53,2814,17,Palmeirópolis,Tocantins,TO
649cbab655516ad2537db23a,54,2813,17,Palmeiras do Tocantins,Tocantins,TO
649cbab655516ad2537db23b,55,2812,17,Palmeirante,Tocantins,TO
649cbab655516ad2537db23c,56,2811,17,Palmas,Tocantins,TO
649cbab655516ad2537db23d,57,2781,17,Gurupi,Tocantins,TO
649cbab655516ad2537db23e,58,2782,17,Ipueiras,Tocantins,TO
649cbab655516ad2537db23f,59,2849,17,São Valério,Tocantins,TO
649cbab655516ad2537db240,60,2783,17,Itacajá,Tocantins,TO
649cbab655516ad2537db241,61,2786,17,Itaporã do Tocantins,Tocantins,TO
649cbab655516ad2537db242,62,2787,17,Jaú do Tocantins,Tocantins,TO
649cbab655516ad2537db243,63,2788,17,Juarina,Tocantins,TO
649cbab655516ad2537db244,64,2789,17,Lagoa da Confusão,Tocantins,TO
649cbab655516ad2537db245,65,2790,17,Lagoa do Tocantins,Tocantins,TO
649cbab655516ad2537db246,66,2791,17,Lajeado,Tocantins,TO
649cbab655516ad2537db247,67,2785,17,Itapiratins,Tocantins,TO
649cbab655516ad2537db248,68,2723,17,Abreulândia,Tocantins,TO
649cbab655516ad2537db249,69,2850,17,Silvanópolis,Tocantins,TO
649cbab655516ad2537db24a,70,2852,17,Sucupira,Tocantins,TO
649cbab655516ad2537db24b,71,2754,17,Carmolândia,Tocantins,TO
649cbab655516ad2537db24c,72,2753,17,Cariri do Tocantins,Tocantins,TO
649cbab655516ad2537db24d,73,2752,17,Campos Lindos,Tocantins,TO
649cbab655516ad2537db24e,74,2751,17,Cachoeirinha,Tocantins,TO
649cbab655516ad2537db24f,75,2750,17,Buriti do Tocantins,Tocantins,TO
649cbab655516ad2537db250,76,2749,17,Brejinho de Nazaré,Tocantins,TO
649cbab655516ad2537db251,77,2748,17,Brasilândia do Tocantins,Tocantins,TO
649cbab655516ad2537db252,78,2747,17,Bom Jesus do Tocantins,Tocantins,TO
649cbab655516ad2537db253,79,2746,17,Bernardo Sayão,Tocantins,TO
649cbab655516ad2537db254,80,2745,17,Barrolândia,Tocantins,TO
649cbab655516ad2537db255,81,2744,17,Barra do Ouro,Tocantins,TO
649cbab655516ad2537db256,82,2743,17,Bandeirantes do Tocantins,Tocantins,TO
649cbab655516ad2537db257,83,2742,17,Babaçulândia,Tocantins,TO
649cbab655516ad2537db258,84,2741,17,Axixá do Tocantins,Tocantins,TO
649cbab655516ad2537db259,85,2755,17,Carrasco Bonito,Tocantins,TO
649cbab655516ad2537db25a,86,2740,17,Aurora do Tocantins,Tocantins,TO
649cbab655516ad2537db25b,87,2738,17,Arraias,Tocantins,TO
649cbab655516ad2537db25c,88,2737,17,Arapoema,Tocantins,TO
649cbab655516ad2537db25d,89,2736,17,Araguatins,Tocantins,TO
649cbab655516ad2537db25e,90,2735,17,Araguanã,Tocantins,TO
649cbab655516ad2537db25f,91,2734,17,Araguaína,Tocantins,TO
649cbab655516ad2537db260,92,2810,17,Oliveira de Fátima,Tocantins,TO
649cbab655516ad2537db261,93,2732,17,Araguacema,Tocantins,TO
649cbab655516ad2537db262,94,2731,17,Aragominas,Tocantins,TO
649cbab655516ad2537db263,95,2730,17,Aparecida do Rio Negro,Tocantins,TO
649cbab655516ad2537db264,96,2729,17,Angico,Tocantins,TO
649cbab655516ad2537db265,97,2728,17,Ananás,Tocantins,TO
649cbab655516ad2537db266,98,2727,17,Alvorada,Tocantins,TO
649cbab655516ad2537db267,99,2726,17,Almas,Tocantins,TO
649cbab655516ad2537db268,100,2725,17,Aliança do Tocantins,Tocantins,TO
649cbab655516ad2537db269,101,2739,17,Augustinópolis,Tocantins,TO
649cbab655516ad2537db26a,102,2756,17,Caseara,Tocantins,TO
649cbab655516ad2537db26b,103,2757,17,Centenário,Tocantins,TO
649cbab655516ad2537db26c,104,2758,17,Chapada da Natividade,Tocantins,TO
649cbab655516ad2537db26d,105,2853,17,Taguatinga,Tocantins,TO
649cbab655516ad2537db26e,106,2854,17,Taipas do Tocantins,Tocantins,TO
649cbab655516ad2537db26f,107,2855,17,Talismã,Tocantins,TO
649cbab655516ad2537db270,108,2856,17,Tocantínia,Tocantins,TO
649cbab655516ad2537db271,109,2857,17,Tocantinópolis,Tocantins,TO
649cbab655516ad2537db272,110,2858,17,Tupirama,Tocantins,TO
649cbab655516ad2537db273,111,2859,17,Tupiratins,Tocantins,TO
649cbab655516ad2537db274,112,2860,17,Wanderlândia,Tocantins,TO
649cbab655516ad2537db275,113,2861,17,Xambioá,Tocantins,TO
649cbab655516ad2537db276,114,2780,17,Guaraí,Tocantins,TO
649cbab655516ad2537db277,115,2779,17,Goiatins,Tocantins,TO
649cbab655516ad2537db278,116,2778,17,Goianorte,Tocantins,TO
649cbab655516ad2537db279,117,2777,17,Fortaleza do Tabocão,Tocantins,TO
649cbab655516ad2537db27a,118,2776,17,Formoso do Araguaia,Tocantins,TO
649cbab655516ad2537db27b,119,2775,17,Filadélfia,Tocantins,TO
649cbab655516ad2537db27c,120,2774,17,Figueirópolis,Tocantins,TO
649cbab655516ad2537db27d,121,2773,17,Fátima,Tocantins,TO
