_id,index,Unnamed: 0,Codigo_UF,Municipios,Estado,uf
649cbab655516ad2537db72e,71,2754,17,Carmolândia,Tocantins,TO
649cbab655516ad2537db72f,72,2753,17,Cariri do Tocantins,Tocantins,TO
649cbab655516ad2537db730,73,2752,17,Campos Lindos,Tocantins,TO
649cbab655516ad2537db731,74,2751,17,Cachoeirinha,Tocantins,TO
649cbab655516ad2537db732,75,2750,17,Buriti do Tocantins,Tocantins,TO
649cbab655516ad2537db733,76,2749,17,Brejinho de Nazaré,Tocantins,TO
649cbab655516ad2537db734,77,2748,17,Brasilândia do Tocantins,Tocantins,TO
649cbab655516ad2537db735,78,2747,17,Bom Jesus do Tocantins,Tocantins,TO
649cbab655516ad2537db736,79,2746,17,Bernardo Sayão,Tocantins,TO
649cbab655516ad2537db737,80,2745,17,Barrolândia,Tocantins,TO
649cbab655516ad2537db738,81,2744,17,Barra do Ouro,Tocantins,TO
649cbab655516ad2537db739,82,2743,17,Bandeirantes do Tocantins,Tocantins,TO
649cbab655516ad2537db73a,83,2742,17,Babaçulândia,Tocantins,TO
649cbab655516ad2537db73b,84,2741,17,Axixá do Tocantins,Tocantins,TO
649cbab655516ad2537db73c,85,2755,17,Carrasco Bonito,Tocantins,TO
649cbab655516ad2537db73d,86,2740,17,Aurora do Tocantins,Tocantins,TO
649cbab655516ad2537db73e,87,2738,17,Arraias,Tocantins,TO
649cbab655516ad2537db73f,88,2737,17,Arapoema,Tocantins,TO
649cbab655516ad2537db740,89,2736,17,Araguatins,Tocantins,TO
649cbab655516ad2537db741,90,2735,17,Araguanã,Tocantins,TO
649cbab655516ad2537db742,91,2734,17,Araguaína,Tocantins,TO
649cbab655516ad2537db743,92,2810,17,Oliveira de Fátima,Tocantins,TO
649cbab655516ad2537db744,93,2732,17,Araguacema,Tocantins,TO
649cbab655516ad2537db745,94,2731,17,Aragominas,Tocantins,TO
649cbab655516ad2537db746,95,2730,17,Aparecida do Rio Negro,Tocantins,TO
649cbab655516ad2537db747,96,2729,17,Angico,Tocantins,TO
649cbab655516ad2537db748,97,2728,17,Ananás,Tocantins,TO
649cbab655516ad2537db749,98,2727,17,Alvorada,Tocantins,TO
649cbab655516ad2537db74a,99,2726,17,Almas,Tocantins,TO
649cbab655516ad2537db74b,100,2725,17,Aliança do Tocantins,Tocantins,TO
649cbab655516ad2537db74c,101,2739,17,Augustinópolis,Tocantins,TO
649cbab655516ad2537db74d,102,2756,17,Caseara,Tocantins,TO
649cbab655516ad2537db74e,103,2757,17,Centenário,Tocantins,TO
649cbab655516ad2537db74f,104,2758,17,Chapada da Natividade,Tocantins,TO
649cbab655516ad2537db750,105,2853,17,Taguatinga,Tocantins,TO
649cbab655516ad2537db751,106,2854,17,Taipas do Tocantins,Tocantins,TO
649cbab655516ad2537db752,107,2855,17,Talismã,Tocantins,TO
649cbab655516ad2537db753,108,2856,17,Tocantínia,Tocantins,TO
649cbab655516ad2537db754,109,2857,17,Tocantinópolis,Tocantins,TO
649cbab655516ad2537db755,110,2858,17,Tupirama,Tocantins,TO
649cbab655516ad2537db756,111,2859,17,Tupiratins,Tocantins,TO
649cbab655516ad2537db757,112,2860,17,Wanderlândia,Tocantins,TO
649cbab655516ad2537db758,113,2861,17,Xambioá,Tocantins,TO
649cbab655516ad2537db759,114,2780,17,Guaraí,Tocantins,TO
649cbab655516ad2537db75a,115,2779,17,Goiatins,Tocantins,TO
649cbab655516ad2537db75b,116,2778,17,Goianorte,Tocantins,TO
649cbab655516ad2537db75c,117,2777,17,Fortaleza do Tabocão,Tocantins,TO
649cbab655516ad2537db75d,118,2776,17,Formoso do Araguaia,Tocantins,TO
649cbab655516ad2537db75e,119,2775,17,Filadélfia,Tocantins,TO
649cbab655516ad2537db75f,120,2774,17,Figueirópolis,Tocantins,TO
649cbab655516ad2537db760,121,2773,17,Fátima,Tocantins,TO
649cbab655516ad2537db761,122,2759,17,Chapada de Areia,Tocantins,TO
649cbab655516ad2537db762,123,2760,17,Colinas do Tocantins,Tocantins,TO
649cbab655516ad2537db763,124,2761,17,Colméia,Tocantins,TO
649cbab655516ad2537db764,125,2762,17,Combinado,Tocantins,TO
649cbab655516ad2537db765,126,2763,17,Conceição do Tocantins,Tocantins,TO
649cbab655516ad2537db766,127,2764,17,Couto Magalhães,Tocantins,TO
649cbab655516ad2537db767,128,2851,17,Sítio Novo do Tocantins,Tocantins,TO
649cbab655516ad2537db768,129,2765,17,Cristalândia,Tocantins,TO
649cbab655516ad2537db769,130,2767,17,Darcinópolis,Tocantins,TO
649cbab655516ad2537db76a,131,2768,17,Dianópolis,Tocantins,TO
649cbab655516ad2537db76b,132,2769,17,Divinópolis do Tocantins,Tocantins,TO
649cbab655516ad2537db76c,133,2770,17,Dois Irmãos do Tocantins,Tocantins,TO
649cbab655516ad2537db76d,134,2771,17,Dueré,Tocantins,TO
649cbab655516ad2537db76e,135,2772,17,Esperantina,Tocantins,TO
649cbab655516ad2537db76f,136,2766,17,Crixás do Tocantins,Tocantins,TO
649cbab655516ad2537db770,137,2733,17,Araguaçu,Tocantins,TO
649cbab655516ad2537db771,138,2784,17,Itaguatins,Tocantins,TO
649cbab755516ad2537db772,0,2809,17,Novo Jardim,Tocantins,TO
649cbab755516ad2537db773,1,2724,17,Aguiarnópolis,Tocantins,TO
649cbab755516ad2537db774,2,2819,17,Peixe,Tocantins,TO
649cbab755516ad2537db775,3,2820,17,Pequizeiro,Tocantins,TO
