_id,index,Unnamed: 0,Codigo_UF,Municipios,Estado,uf
649cbd3855516ad2537dc1c2,345,1700,29,Nordestina,Bahia,BA
649cbd3855516ad2537dc1c3,346,1701,29,Nova Canaã,Bahia,BA
649cbd3855516ad2537dc1c4,347,1721,29,Pé de Serra,Bahia,BA
649cbd3855516ad2537dc1c5,348,1794,29,Seabra,Bahia,BA
649cbd3855516ad2537dc1c6,349,1795,29,Sebastião Laranjeiras,Bahia,BA
649cbd3855516ad2537dc1c7,350,1796,29,Senhor do Bonfim,Bahia,BA
649cbd3855516ad2537dc1c8,351,1831,29,Valença,Bahia,BA
649cbd3855516ad2537dc1c9,352,1832,29,Valente,Bahia,BA
649cbd3855516ad2537dc1ca,353,1833,29,Várzea da Roça,Bahia,BA
649cbd3855516ad2537dc1cb,354,1443,29,Anguera,Bahia,BA
649cbd3855516ad2537dc1cc,355,1442,29,Angical,Bahia,BA
649cbd3855516ad2537dc1cd,356,1441,29,Andorinha,Bahia,BA
649cbd3855516ad2537dc1ce,357,1440,29,Andaraí,Bahia,BA
649cbd3855516ad2537dc1cf,358,1439,29,Anagé,Bahia,BA
649cbd3855516ad2537dc1d0,359,1438,29,América Dourada,Bahia,BA
649cbd3855516ad2537dc1d1,360,1834,29,Várzea do Poço,Bahia,BA
649cbd3855516ad2537dc1d2,361,1835,29,Várzea Nova,Bahia,BA
649cbd3855516ad2537dc1d3,362,1836,29,Varzedo,Bahia,BA
649cbd3855516ad2537dc1d4,363,1837,29,Vera Cruz,Bahia,BA
649cbd3855516ad2537dc1d5,364,1838,29,Vereda,Bahia,BA
649cbd3855516ad2537dc1d6,365,1830,29,Utinga,Bahia,BA
649cbd3855516ad2537dc1d7,366,1839,29,Vitória da Conquista,Bahia,BA
649cbd3855516ad2537dc1d8,367,1841,29,Wanderley,Bahia,BA
649cbd3855516ad2537dc1d9,368,1842,29,Wenceslau Guimarães,Bahia,BA
649cbd3855516ad2537dc1da,369,1843,29,Xique-Xique,Bahia,BA
649cbd3855516ad2537dc1db,370,1436,29,Amargosa,Bahia,BA
649cbd3855516ad2537dc1dc,371,1435,29,Almadina,Bahia,BA
649cbd3855516ad2537dc1dd,372,1434,29,Alcobaça,Bahia,BA
649cbd3855516ad2537dc1de,373,1433,29,Alagoinhas,Bahia,BA
649cbd3855516ad2537dc1df,374,1432,29,Aiquara,Bahia,BA
649cbd3855516ad2537dc1e0,375,1431,29,Água Fria,Bahia,BA
