_id,index,Unnamed: 0,Codigo_UF,Municipios,Estado,uf
649cbab655516ad2537db0ee,0,2809,17,Novo Jardim,Tocantins,TO
649cbab655516ad2537db0ef,1,2724,17,Aguiarnópolis,Tocantins,TO
649cbab655516ad2537db0f0,2,2819,17,Peixe,Tocantins,TO
649cbab655516ad2537db0f1,3,2820,17,Pequizeiro,Tocantins,TO
649cbab655516ad2537db0f2,4,2821,17,Pindorama do Tocantins,Tocantins,TO
649cbab655516ad2537db0f3,5,2822,17,Piraquê,Tocantins,TO
649cbab655516ad2537db0f4,6,2823,17,Pium,Tocantins,TO
649cbab655516ad2537db0f5,7,2824,17,Ponte Alta do Bom Jesus,Tocantins,TO
649cbab655516ad2537db0f6,8,2825,17,Ponte Alta do Tocantins,Tocantins,TO
649cbab655516ad2537db0f7,9,2826,17,Porto Alegre do Tocantins,Tocantins,TO
649cbab655516ad2537db0f8,10,2827,17,Porto Nacional,Tocantins,TO
649cbab655516ad2537db0f9,11,2828,17,Praia Norte,Tocantins,TO
649cbab655516ad2537db0fa,12,2829,17,Presidente Kennedy,Tocantins,TO
649cbab655516ad2537db0fb,13,2830,17,Pugmil,Tocantins,TO
649cbab655516ad2537db0fc,14,2831,17,Recursolândia,Tocantins,TO
649cbab655516ad2537db0fd,15,2832,17,Riachinho,Tocantins,TO
649cbab655516ad2537db0fe,16,2818,17,Pedro Afonso,Tocantins,TO
649cbab655516ad2537db0ff,17,2833,17,Rio da Conceição,Tocantins,TO
649cbab655516ad2537db100,18,2835,17,Rio Sono,Tocantins,TO
649cbab655516ad2537db101,19,2836,17,Sampaio,Tocantins,TO
649cbab655516ad2537db102,20,2837,17,Sandolândia,Tocantins,TO
649cbab655516ad2537db103,21,2838,17,Santa Fé do Araguaia,Tocantins,TO
649cbab655516ad2537db104,22,2839,17,Santa Maria do Tocantins,Tocantins,TO
649cbab655516ad2537db105,23,2840,17,Santa Rita do Tocantins,Tocantins,TO
649cbab655516ad2537db106,24,2841,17,Santa Rosa do Tocantins,Tocantins,TO
649cbab655516ad2537db107,25,2842,17,Santa Tereza do Tocantins,Tocantins,TO
649cbab655516ad2537db108,26,2843,17,Santa Terezinha do Tocantins,Tocantins,TO
649cbab655516ad2537db109,27,2844,17,São Bento do Tocantins,Tocantins,TO
649cbab655516ad2537db10a,28,2845,17,São Félix do Tocantins,Tocantins,TO
649cbab655516ad2537db10b,29,2846,17,São Miguel do Tocantins,Tocantins,TO
649cbab655516ad2537db10c,30,2847,17,São Salvador do Tocantins,Tocantins,TO
649cbab655516ad2537db10d,31,2848,17,São Sebastião do Tocantins,Tocantins,TO
649cbab655516ad2537db10e,32,2834,17,Rio dos Bois,Tocantins,TO
649cbab655516ad2537db10f,33,2817,17,Pau D'Arco,Tocantins,TO
649cbab655516ad2537db110,34,2816,17,Paranã,Tocantins,TO
649cbab655516ad2537db111,35,2815,17,Paraíso do Tocantins,Tocantins,TO
649cbab655516ad2537db112,36,2808,17,Novo Alegre,Tocantins,TO
649cbab655516ad2537db113,37,2807,17,Novo Acordo,Tocantins,TO
649cbab655516ad2537db114,38,2806,17,Nova Rosalândia,Tocantins,TO
649cbab655516ad2537db115,39,2805,17,Nova Olinda,Tocantins,TO
649cbab655516ad2537db116,40,2804,17,Nazaré,Tocantins,TO
649cbab655516ad2537db117,41,2803,17,Natividade,Tocantins,TO
649cbab655516ad2537db118,42,2802,17,Muricilândia,Tocantins,TO
649cbab655516ad2537db119,43,2801,17,Monte Santo do Tocantins,Tocantins,TO
649cbab655516ad2537db11a,44,2800,17,Monte do Carmo,Tocantins,TO
649cbab655516ad2537db11b,45,2799,17,Miranorte,Tocantins,TO
649cbab655516ad2537db11c,46,2798,17,Miracema do Tocantins,Tocantins,TO
649cbab655516ad2537db11d,47,2797,17,Maurilândia do Tocantins,Tocantins,TO
649cbab655516ad2537db11e,48,2796,17,Mateiros,Tocantins,TO
649cbab655516ad2537db11f,49,2795,17,Marianópolis do Tocantins,Tocantins,TO
649cbab655516ad2537db120,50,2794,17,Luzinópolis,Tocantins,TO
649cbab655516ad2537db121,51,2793,17,Lizarda,Tocantins,TO
649cbab655516ad2537db122,52,2792,17,Lavandeira,Tocantins,TO
649cbab655516ad2537db123,53,2814,17,Palmeirópolis,Tocantins,TO
649cbab655516ad2537db124,54,2813,17,Palmeiras do Tocantins,Tocantins,TO
649cbab655516ad2537db125,55,2812,17,Palmeirante,Tocantins,TO
649cbab655516ad2537db126,56,2811,17,Palmas,Tocantins,TO
649cbab655516ad2537db127,57,2781,17,Gurupi,Tocantins,TO
649cbab655516ad2537db128,58,2782,17,Ipueiras,Tocantins,TO
649cbab655516ad2537db129,59,2849,17,São Valério,Tocantins,TO
649cbab655516ad2537db12a,60,2783,17,Itacajá,Tocantins,TO
649cbab655516ad2537db12b,61,2786,17,Itaporã do Tocantins,Tocantins,TO
649cbab655516ad2537db12c,62,2787,17,Jaú do Tocantins,Tocantins,TO
649cbab655516ad2537db12d,63,2788,17,Juarina,Tocantins,TO
649cbab655516ad2537db12e,64,2789,17,Lagoa da Confusão,Tocantins,TO
649cbab655516ad2537db12f,65,2790,17,Lagoa do Tocantins,Tocantins,TO
649cbab655516ad2537db130,66,2791,17,Lajeado,Tocantins,TO
649cbab655516ad2537db131,67,2785,17,Itapiratins,Tocantins,TO
649cbab655516ad2537db132,68,2723,17,Abreulândia,Tocantins,TO
649cbab655516ad2537db133,69,2850,17,Silvanópolis,Tocantins,TO
649cbab655516ad2537db134,70,2852,17,Sucupira,Tocantins,TO
649cbab655516ad2537db135,71,2754,17,Carmolândia,Tocantins,TO
649cbab655516ad2537db136,72,2753,17,Cariri do Tocantins,Tocantins,TO
649cbab655516ad2537db137,73,2752,17,Campos Lindos,Tocantins,TO
649cbab655516ad2537db138,74,2751,17,Cachoeirinha,Tocantins,TO
649cbab655516ad2537db139,75,2750,17,Buriti do Tocantins,Tocantins,TO
649cbab655516ad2537db13a,76,2749,17,Brejinho de Nazaré,Tocantins,TO
649cbab655516ad2537db13b,77,2748,17,Brasilândia do Tocantins,Tocantins,TO
649cbab655516ad2537db13c,78,2747,17,Bom Jesus do Tocantins,Tocantins,TO
649cbab655516ad2537db13d,79,2746,17,Bernardo Sayão,Tocantins,TO
649cbab655516ad2537db13e,80,2745,17,Barrolândia,Tocantins,TO
649cbab655516ad2537db13f,81,2744,17,Barra do Ouro,Tocantins,TO
