_id,index,Unnamed: 0,Codigo_UF,Municipios,Estado,uf
649cbab755516ad2537db7f6,132,2769,17,Divinópolis do Tocantins,Tocantins,TO
649cbab755516ad2537db7f7,133,2770,17,Dois Irmãos do Tocantins,Tocantins,TO
649cbab755516ad2537db7f8,134,2771,17,Dueré,Tocantins,TO
649cbab755516ad2537db7f9,135,2772,17,Esperantina,Tocantins,TO
649cbab755516ad2537db7fa,136,2766,17,Crixás do Tocantins,Tocantins,TO
649cbab755516ad2537db7fb,137,2733,17,Araguaçu,Tocantins,TO
649cbab755516ad2537db7fc,138,2784,17,Itaguatins,Tocantins,TO
649cbab755516ad2537db7fd,0,2809,17,Novo Jardim,Tocantins,TO
649cbab755516ad2537db7fe,1,2724,17,Aguiarnópolis,Tocantins,TO
649cbab755516ad2537db7ff,2,2819,17,Peixe,Tocantins,TO
649cbab755516ad2537db800,3,2820,17,Pequizeiro,Tocantins,TO
649cbab755516ad2537db801,4,2821,17,Pindorama do Tocantins,Tocantins,TO
649cbab755516ad2537db802,5,2822,17,Piraquê,Tocantins,TO
649cbab755516ad2537db803,6,2823,17,Pium,Tocantins,TO
649cbab755516ad2537db804,7,2824,17,Ponte Alta do Bom Jesus,Tocantins,TO
649cbab755516ad2537db805,8,2825,17,Ponte Alta do Tocantins,Tocantins,TO
649cbab755516ad2537db806,9,2826,17,Porto Alegre do Tocantins,Tocantins,TO
649cbab755516ad2537db807,10,2827,17,Porto Nacional,Tocantins,TO
649cbab755516ad2537db808,11,2828,17,Praia Norte,Tocantins,TO
649cbab755516ad2537db809,12,2829,17,Presidente Kennedy,Tocantins,TO
649cbab755516ad2537db80a,13,2830,17,Pugmil,Tocantins,TO
649cbab755516ad2537db80b,14,2831,17,Recursolândia,Tocantins,TO
649cbab755516ad2537db80c,15,2832,17,Riachinho,Tocantins,TO
649cbab755516ad2537db80d,16,2818,17,Pedro Afonso,Tocantins,TO
649cbab755516ad2537db80e,17,2833,17,Rio da Conceição,Tocantins,TO
649cbab755516ad2537db80f,18,2835,17,Rio Sono,Tocantins,TO
649cbab755516ad2537db810,19,2836,17,Sampaio,Tocantins,TO
649cbab755516ad2537db811,20,2837,17,Sandolândia,Tocantins,TO
649cbab755516ad2537db812,21,2838,17,Santa Fé do Araguaia,Tocantins,TO
649cbab755516ad2537db813,22,2839,17,Santa Maria do Tocantins,Tocantins,TO
649cbab755516ad2537db814,23,2840,17,Santa Rita do Tocantins,Tocantins,TO
649cbab755516ad2537db815,24,2841,17,Santa Rosa do Tocantins,Tocantins,TO
649cbab755516ad2537db816,25,2842,17,Santa Tereza do Tocantins,Tocantins,TO
649cbab755516ad2537db817,26,2843,17,Santa Terezinha do Tocantins,Tocantins,TO
649cbab755516ad2537db818,27,2844,17,São Bento do Tocantins,Tocantins,TO
649cbab755516ad2537db819,28,2845,17,São Félix do Tocantins,Tocantins,TO
649cbab755516ad2537db81a,29,2846,17,São Miguel do Tocantins,Tocantins,TO
649cbab755516ad2537db81b,30,2847,17,São Salvador do Tocantins,Tocantins,TO
649cbab755516ad2537db81c,31,2848,17,São Sebastião do Tocantins,Tocantins,TO
649cbab755516ad2537db81d,32,2834,17,Rio dos Bois,Tocantins,TO
649cbab755516ad2537db81e,33,2817,17,Pau D'Arco,Tocantins,TO
649cbab755516ad2537db81f,34,2816,17,Paranã,Tocantins,TO
649cbab755516ad2537db820,35,2815,17,Paraíso do Tocantins,Tocantins,TO
649cbab755516ad2537db821,36,2808,17,Novo Alegre,Tocantins,TO
649cbab755516ad2537db822,37,2807,17,Novo Acordo,Tocantins,TO
649cbab755516ad2537db823,38,2806,17,Nova Rosalândia,Tocantins,TO
649cbab755516ad2537db824,39,2805,17,Nova Olinda,Tocantins,TO
649cbab755516ad2537db825,40,2804,17,Nazaré,Tocantins,TO
649cbab755516ad2537db826,41,2803,17,Natividade,Tocantins,TO
649cbab755516ad2537db827,42,2802,17,Muricilândia,Tocantins,TO
649cbab755516ad2537db828,43,2801,17,Monte Santo do Tocantins,Tocantins,TO
649cbab755516ad2537db829,44,2800,17,Monte do Carmo,Tocantins,TO
649cbab755516ad2537db82a,45,2799,17,Miranorte,Tocantins,TO
649cbab755516ad2537db82b,46,2798,17,Miracema do Tocantins,Tocantins,TO
649cbab755516ad2537db82c,47,2797,17,Maurilândia do Tocantins,Tocantins,TO
649cbab755516ad2537db82d,48,2796,17,Mateiros,Tocantins,TO
649cbab755516ad2537db82e,49,2795,17,Marianópolis do Tocantins,Tocantins,TO
649cbab755516ad2537db82f,50,2794,17,Luzinópolis,Tocantins,TO
649cbab755516ad2537db830,51,2793,17,Lizarda,Tocantins,TO
649cbab755516ad2537db831,52,2792,17,Lavandeira,Tocantins,TO
649cbab755516ad2537db832,53,2814,17,Palmeirópolis,Tocantins,TO
649cbab755516ad2537db833,54,2813,17,Palmeiras do Tocantins,Tocantins,TO
649cbab755516ad2537db834,55,2812,17,Palmeirante,Tocantins,TO
649cbab755516ad2537db835,56,2811,17,Palmas,Tocantins,TO
649cbab755516ad2537db836,57,2781,17,Gurupi,Tocantins,TO
649cbab755516ad2537db837,58,2782,17,Ipueiras,Tocantins,TO
649cbab755516ad2537db838,59,2849,17,São Valério,Tocantins,TO
649cbab755516ad2537db839,60,2783,17,Itacajá,Tocantins,TO
649cbab755516ad2537db83a,61,2786,17,Itaporã do Tocantins,Tocantins,TO
649cbab755516ad2537db83b,62,2787,17,Jaú do Tocantins,Tocantins,TO
649cbab755516ad2537db83c,63,2788,17,Juarina,Tocantins,TO
649cbab755516ad2537db83d,64,2789,17,Lagoa da Confusão,Tocantins,TO
649cbab755516ad2537db83e,65,2790,17,Lagoa do Tocantins,Tocantins,TO
649cbab755516ad2537db83f,66,2791,17,Lajeado,Tocantins,TO
649cbab755516ad2537db840,67,2785,17,Itapiratins,Tocantins,TO
649cbab755516ad2537db841,68,2723,17,Abreulândia,Tocantins,TO
649cbab755516ad2537db842,69,2850,17,Silvanópolis,Tocantins,TO
